employee_id,department_id,first_name,last_name,gender,date_of_birth,marital_status,distance_from_home,education_level,education_field,hire_date,job_role,job_level,base_salary,overtime_eligible,stock_option_level,total_working_years,num_companies_worked,business_travel,is_active
21674,DPT-005,Nicole,Ramirez,Female,1997-01-01,Divorced,1,1,Medical,2018-01-01,IT Support,1,1953,False,2,5,1,Frequently,True
21675,DPT-002,Robert,White,Male,1989-01-01,Married,1,2,Life Sciences,2017-01-01,Lab Technician,1,3562,True,1,6,1,Rarely,True
21676,DPT-007,Patrick,Smith,Female,1989-01-01,Married,19,3,Life Sciences,2013-01-01,Operations Asst,1,2853,False,0,10,1,Rarely,True
21677,DPT-001,David,Reed,Female,1990-01-01,Single,5,3,Marketing,2022-01-01,Sales Representative,1,2935,True,0,1,1,Rarely,False
21678,DPT-004,Corey,Rhodes,Female,1991-01-01,Married,4,2,Life Sciences,2019-01-01,Financial Clerk,1,4029,False,1,6,2,Rarely,True
21679,DPT-006,Marcus,Green,Male,1988-01-01,Single,9,4,Medical,2013-01-01,Marketing Specialist,2,4884,False,0,10,1,Rarely,True
21680,DPT-001,Rachel,Pittman,Female,1983-01-01,Married,26,2,Medical,2022-01-01,Sales Executive,2,4509,True,1,16,3,Frequently,True
21681,DPT-005,Jessica,Marshall,Male,1995-01-01,Married,26,3,Life Sciences,2018-01-01,Software Engineer,2,4733,False,1,5,1,Rarely,True
21682,DPT-006,Gabrielle,Daugherty,Female,1977-01-01,Divorced,3,3,Technical Degree,2004-01-01,Marketing Manager,4,12738,False,1,25,2,Rarely,True
21683,DPT-005,Richard,Brown,Female,1975-01-01,Married,15,4,Other,2015-01-01,IT Support,1,2423,False,1,10,8,Rarely,True
21684,DPT-001,Joshua,Warren,Female,1983-01-01,Married,2,3,Medical,2022-01-01,Sales Executive,2,3305,False,1,20,6,Rarely,True
21685,DPT-001,Victor,Monroe,Male,1968-01-01,Divorced,22,3,Technical Degree,2019-01-01,Sales Representative,1,3422,False,1,8,5,Rarely,True
21686,DPT-002,Sara,Johnson,Male,1983-01-01,Divorced,8,1,Medical,2014-01-01,Senior Researcher,3,13274,False,1,16,2,Non-Travel,True
21687,DPT-002,Stacey,Ballard,Female,1989-01-01,Single,15,2,Medical,2013-01-01,Research Scientist,2,6393,False,0,10,1,Rarely,True
21688,DPT-007,Marcus,Allen,Female,1994-01-01,Single,15,2,Life Sciences,2014-01-01,Operations Analyst,2,4276,True,0,10,0,Rarely,True
21689,DPT-005,Karen,Rose,Male,1990-01-01,Divorced,2,4,Medical,2017-01-01,Software Engineer,2,5456,False,2,6,1,Rarely,True
21690,DPT-002,Michael,Goodman,Female,1993-01-01,Divorced,5,3,Technical Degree,2020-01-01,Lab Technician,1,3307,False,1,8,5,Rarely,True
21691,DPT-007,Trevor,Stafford,Female,1969-01-01,Married,7,4,Medical,2016-01-01,Operations Analyst,2,6659,False,1,14,4,Rarely,True
21692,DPT-005,Cory,Andersen,Female,1985-01-01,Single,1,4,Life Sciences,2015-01-01,Software Engineer,2,9060,False,0,12,4,Rarely,True
21693,DPT-002,Tammy,Newman,Male,1988-01-01,Divorced,2,3,Life Sciences,2016-01-01,Senior Researcher,3,10476,False,1,15,2,Rarely,True
21694,DPT-002,Jonathan,Herring,Male,1991-01-01,Single,6,5,Life Sciences,2018-01-01,Lab Technician,1,3056,False,0,8,3,Rarely,True
21695,DPT-001,Ryan,Simmons,Male,1995-01-01,Married,10,1,Medical,2022-01-01,Sales Representative,1,1082,False,0,1,1,Rarely,True
21696,DPT-007,Adam,Flores,Female,1995-01-01,Single,13,2,Marketing,2021-01-01,Operations Analyst,2,9996,True,0,6,3,Rarely,False
21697,DPT-004,Brian,Schultz,Male,2001-01-01,Married,6,1,Medical,2021-01-01,Financial Clerk,1,2880,False,0,3,0,Rarely,True
21698,DPT-007,Alexandria,West,Male,1981-01-01,Married,10,4,Technical Degree,2017-01-01,Operations Asst,1,3032,False,2,10,3,Non-Travel,True
21699,DPT-002,Matthew,Cannon,Male,1979-01-01,Married,1,5,Human Resources,2013-01-01,Research Scientist,2,5569,True,0,14,4,Frequently,True
21700,DPT-007,Kristin,Cole,Female,1992-01-01,Single,24,3,Medical,2013-01-01,Operations Analyst,2,6634,False,0,10,1,Rarely,True
21701,DPT-001,Robert,Cunningham,Female,1969-01-01,Divorced,11,4,Medical,2009-01-01,Sales Manager,4,15334,False,1,26,3,Frequently,True
21702,DPT-007,Alyssa,Juarez,Female,1987-01-01,Married,11,2,Technical Degree,2014-01-01,Senior Analyst,3,9465,False,1,10,0,Frequently,True
21703,DPT-007,David,Webb,Female,1986-01-01,Married,10,3,Medical,2018-01-01,Operations Asst,1,3397,False,1,17,6,Rarely,True
21704,DPT-002,Felicia,Anderson,Male,1987-01-01,Divorced,6,2,Medical,2020-01-01,Research Scientist,2,4708,False,2,7,6,Rarely,True
21705,DPT-006,Michael,Gross,Male,1984-01-01,Single,9,3,Life Sciences,2017-01-01,CMO,5,19071,False,0,21,2,Non-Travel,True
21706,DPT-006,Robert,Weeks,Female,1988-01-01,Married,28,4,Life Sciences,2018-01-01,Marketing Coord,1,2495,False,2,6,0,Rarely,True
21707,DPT-007,Michael,Chen,Male,1970-01-01,Single,6,3,Life Sciences,2021-01-01,Operations Analyst,2,2533,False,0,19,2,Rarely,True
21708,DPT-002,Mark,Wong,Male,2001-01-01,Divorced,16,2,Medical,2022-01-01,Lab Technician,1,2790,True,2,1,1,Non-Travel,True
21709,DPT-004,Eric,Brown,Female,1993-01-01,Single,12,3,Technical Degree,2018-01-01,Financial Analyst,2,6252,False,0,6,0,Rarely,True
21710,DPT-007,Patricia,Mack,Male,1985-01-01,Married,29,1,Medical,2022-01-01,Operations Analyst,2,6436,True,0,17,7,Rarely,False
21711,DPT-006,Michelle,Turner,Male,2001-01-01,Married,6,1,Medical,2021-01-01,Marketing Coord,1,2876,False,0,3,0,Rarely,True
21712,DPT-002,Jordan,Cruz,Male,1995-01-01,Married,2,4,Medical,2020-01-01,Lab Technician,1,3453,True,0,5,5,Rarely,False
21713,DPT-006,Kayla,Jackson,Male,1994-01-01,Married,23,2,Life Sciences,2013-01-01,Marketing Coord,1,2830,False,1,10,1,Rarely,True
21714,DPT-001,Brianna,Woods,Male,1971-01-01,Married,3,4,Marketing,1989-01-01,Sales Manager,4,17508,False,0,34,1,Rarely,True
21715,DPT-006,Thomas,Powell,Female,1983-01-01,Divorced,12,3,Life Sciences,2016-01-01,Marketing Specialist,2,4621,False,1,15,2,Rarely,True
21716,DPT-002,Kenneth,Scott,Male,1990-01-01,Divorced,2,4,Medical,2017-01-01,Research Scientist,2,5300,False,2,6,1,Rarely,True
21717,DPT-002,Douglas,Petty,Male,1982-01-01,Divorced,9,4,Life Sciences,2018-01-01,Lab Technician,1,2283,False,2,5,1,Rarely,True
21718,DPT-004,Melanie,Mercado,Male,1998-01-01,Married,13,1,Medical,2016-01-01,Financial Clerk,1,2199,False,0,7,1,Rarely,True
21719,DPT-003,James,Rice,Male,1966-01-01,Divorced,24,2,Life Sciences,2018-01-01,HR Partner,3,9107,True,1,12,3,Rarely,True
21720,DPT-004,Allison,Brown,Male,1995-01-01,Married,2,4,Medical,2020-01-01,Financial Clerk,1,3489,True,0,5,5,Rarely,False
21721,DPT-004,Rhonda,Schwartz,Male,2000-01-01,Married,9,1,Medical,2019-01-01,Financial Clerk,1,2461,False,1,5,1,Rarely,True
21722,DPT-002,Whitney,Weeks,Male,1982-01-01,Married,12,4,Life Sciences,2022-01-01,Lab Technician,1,4712,True,1,6,3,Rarely,True
21723,DPT-001,Andre,Mills,Female,1974-01-01,Married,1,3,Technical Degree,2019-01-01,Sales Representative,1,3719,False,1,7,2,Rarely,True
21724,DPT-006,Kimberly,Davidson,Male,1987-01-01,Married,8,3,Life Sciences,2018-01-01,Marketing Coord,1,2362,False,0,6,0,Rarely,True
21725,DPT-002,Mary,Jordan,Male,1964-01-01,Married,1,2,Technical Degree,2017-01-01,Senior Researcher,3,12212,True,1,14,3,Rarely,True
21726,DPT-004,Lori,Pham,Female,1987-01-01,Single,18,1,Medical,2015-01-01,Financial Clerk,1,2190,False,0,8,1,Frequently,True
21727,DPT-005,Michelle,House,Male,1984-01-01,Married,10,1,Medical,2002-01-01,IT Manager,4,17117,True,0,21,1,Rarely,True
21728,DPT-007,Jessica,Hines,Male,1992-01-01,Married,7,3,Technical Degree,2015-01-01,Operations Analyst,2,7131,False,1,10,4,Rarely,True
21729,DPT-005,Shawn,Hall,Male,1987-01-01,Married,3,3,Technical Degree,2012-01-01,IT Support,1,3865,False,0,12,1,Frequently,True
21730,DPT-001,Susan,Malone,Female,1991-01-01,Married,4,2,Life Sciences,2019-01-01,Sales Representative,1,4114,False,1,6,2,Rarely,True
21731,DPT-006,Ricky,Rodriguez,Male,1989-01-01,Married,3,4,Life Sciences,2023-01-01,Marketing Coord,1,3065,False,3,6,3,Non-Travel,True
21732,DPT-007,Brandon,Moreno,Male,1992-01-01,Married,5,3,Technical Degree,2018-01-01,Operations Analyst,2,8335,False,1,6,1,Rarely,True
21733,DPT-004,Cindy,Daniels,Female,1970-01-01,Married,2,5,Technical Degree,1990-01-01,Senior Analyst,3,9826,False,1,34,0,Rarely,False
21734,DPT-007,Lisa,Powell,Male,1973-01-01,Divorced,1,4,Life Sciences,2017-01-01,Operations Analyst,2,6421,False,2,12,7,Frequently,False
21735,DPT-004,Joseph,Gonzales,Female,1978-01-01,Married,4,3,Life Sciences,2018-01-01,Senior Analyst,3,9493,False,2,9,4,Rarely,True
21736,DPT-004,Sabrina,Leonard,Male,2002-01-01,Single,3,2,Medical,2020-01-01,Financial Clerk,1,3178,False,0,3,1,Rarely,True
21737,DPT-002,William,Middleton,Male,1979-01-01,Married,3,3,Life Sciences,2020-01-01,Lab Technician,1,2274,False,0,10,4,Rarely,False
21738,DPT-005,Robert,Larson,Male,1986-01-01,Married,13,3,Medical,2013-01-01,Software Engineer,2,4167,False,0,10,1,Rarely,True
21739,DPT-002,Glenn,Brooks,Female,1989-01-01,Married,28,3,Marketing,2015-01-01,Research Scientist,2,6432,False,2,8,1,Rarely,True
21740,DPT-001,Laura,Rodriguez,Male,1994-01-01,Divorced,20,2,Marketing,2020-01-01,Sales Executive,2,6947,False,1,10,2,Rarely,True
21741,DPT-001,Marvin,Best,Male,1992-01-01,Married,6,4,Life Sciences,2016-01-01,Sales Executive,2,5941,True,0,12,4,Rarely,False
21742,DPT-002,Brandon,Morrison,Female,1996-01-01,Married,8,3,Medical,2020-01-01,Lab Technician,1,3602,False,0,5,7,Rarely,True
21743,DPT-002,Cheryl,Walker,Female,1997-01-01,Married,5,2,Medical,2015-01-01,Lab Technician,1,2326,True,1,8,1,Frequently,False
21744,DPT-005,Amanda,Whitehead,Male,1987-01-01,Married,2,2,Medical,2013-01-01,Senior Engineer,3,7726,False,2,10,1,Rarely,True
21745,DPT-002,Anthony,Moore,Male,1982-01-01,Single,10,2,Life Sciences,2009-01-01,Research Scientist,2,6468,False,0,16,7,Non-Travel,True
21746,DPT-007,Charlotte,Campbell,Female,1986-01-01,Divorced,14,3,Life Sciences,2005-01-01,Operations Asst,1,2908,False,1,18,1,Rarely,True
21747,DPT-002,Monique,Olson,Male,1997-01-01,Single,3,1,Technical Degree,2017-01-01,Lab Technician,1,3253,False,0,7,0,Frequently,False
21748,DPT-003,Julie,Brewer,Male,1989-01-01,Married,8,2,Technical Degree,2013-01-01,HR Generalist,2,6897,False,2,10,1,Rarely,True
21749,DPT-001,Jason,Day,Female,1992-01-01,Married,10,3,Medical,2012-01-01,Senior Sales Exec,3,10538,False,1,13,4,Non-Travel,True
21750,DPT-002,Elizabeth,Jensen,Male,1972-01-01,Single,6,3,Life Sciences,2003-01-01,R&D Director,5,19173,False,0,23,7,Rarely,True
21751,DPT-001,Alexander,Moore,Male,1989-01-01,Married,9,4,Life Sciences,2016-01-01,Sales Executive,2,5552,False,1,11,4,Frequently,False
21752,DPT-005,Kayla,Rogers,Male,1988-01-01,Married,7,2,Life Sciences,2022-01-01,IT Support,1,2715,False,1,1,1,Rarely,True
21753,DPT-006,Dana,Robinson,Male,1981-01-01,Single,23,2,Life Sciences,2003-01-01,Marketing Specialist,2,4239,False,0,20,1,Non-Travel,True
21754,DPT-001,Madison,Yoder,Female,1974-01-01,Married,6,1,Life Sciences,2008-01-01,Sales Manager,4,14581,True,1,30,2,Rarely,True
21755,DPT-002,Thomas,Smith,Male,2005-01-01,Single,5,2,Life Sciences,2023-01-01,Lab Technician,1,1081,False,0,0,1,Non-Travel,True
21756,DPT-001,Todd,Smith,Male,1992-01-01,Married,11,2,Medical,2017-01-01,Sales Executive,2,6993,True,0,6,1,Rarely,True
21757,DPT-006,Megan,Thomas,Male,1993-01-01,Married,7,3,Medical,2017-01-01,Marketing Coord,1,2224,False,1,6,1,Rarely,True
21758,DPT-006,Lori,Robles,Female,1984-01-01,Married,3,2,Medical,2022-01-01,Marketing Specialist,2,5379,True,0,12,4,Rarely,False
21759,DPT-001,Barbara,Ali,Male,1987-01-01,Married,3,1,Life Sciences,2007-01-01,Senior Sales Exec,3,10104,True,1,16,1,Rarely,False
21760,DPT-002,Tony,Richardson,Male,1990-01-01,Single,25,3,Life Sciences,2018-01-01,Research Scientist,2,4356,False,0,5,1,Rarely,True
21761,DPT-007,Mary,Salazar,Female,1983-01-01,Married,2,4,Medical,2018-01-01,Operations Asst,1,2069,False,3,20,2,Rarely,True
21762,DPT-002,Matthew,Cruz,Female,1987-01-01,Single,1,5,Medical,2022-01-01,Research Scientist,2,6440,False,0,7,4,Non-Travel,True
21763,DPT-004,Eric,Flores,Male,1988-01-01,Single,18,2,Life Sciences,2021-01-01,Senior Analyst,3,9046,False,0,10,2,Frequently,True
21764,DPT-002,Joseph,Solis,Male,1998-01-01,Married,4,1,Technical Degree,2016-01-01,Lab Technician,1,3565,True,1,7,1,Rarely,False
21765,DPT-005,Jason,Hansen,Male,1987-01-01,Single,10,4,Medical,2013-01-01,Senior Engineer,3,9674,False,0,10,1,Non-Travel,True
21766,DPT-007,Paul,Tucker,Male,1966-01-01,Divorced,24,2,Life Sciences,2018-01-01,Senior Analyst,3,9064,True,1,12,3,Rarely,True
21767,DPT-007,Joseph,Chavez,Female,2005-01-01,Single,1,3,Life Sciences,2023-01-01,Operations Asst,1,1665,False,0,0,1,Non-Travel,True
21768,DPT-006,Alexander,Diaz,Male,1966-01-01,Married,1,4,Medical,2020-01-01,Marketing Specialist,2,6970,False,0,15,2,Rarely,True
21769,DPT-003,Louis,Briggs,Male,1981-01-01,Divorced,8,3,Life Sciences,1999-01-01,HR Director,5,17787,False,1,24,1,Frequently,True
21770,DPT-004,Bobby,Williams,Female,1978-01-01,Single,5,5,Medical,2013-01-01,Financial Analyst,2,5887,True,0,10,1,Rarely,True
21771,DPT-002,James,Higgins,Female,1994-01-01,Married,6,1,Medical,2013-01-01,Lab Technician,1,3170,False,1,10,1,Rarely,True
21772,DPT-007,Karen,Bennett,Male,1968-01-01,Divorced,1,4,Medical,2016-01-01,Operations Manager,4,14402,False,2,31,2,Rarely,True
21773,DPT-005,Nicholas,Walker,Male,1982-01-01,Single,6,3,Marketing,2013-01-01,Senior Engineer,3,8989,False,0,10,1,Rarely,True
21774,DPT-003,Hayley,Welch,Female,1967-01-01,Married,1,2,Life Sciences,2020-01-01,HR Assistant,1,2014,False,1,5,2,Rarely,True
21775,DPT-001,Kevin,Brown,Female,1984-01-01,Divorced,1,4,Medical,2020-01-01,Sales Representative,1,2283,False,3,7,7,Rarely,True
21776,DPT-004,William,Collins,Female,1976-01-01,Single,2,4,Life Sciences,2020-01-01,Financial Clerk,1,3234,True,0,3,1,Rarely,True
21777,DPT-007,Tonya,Russell,Male,1978-01-01,Single,2,2,Technical Degree,2015-01-01,Operations Analyst,2,6484,False,0,9,0,Rarely,True
21778,DPT-004,Ashley,Tyler,Male,1979-01-01,Married,1,5,Human Resources,2013-01-01,Financial Analyst,2,5468,True,0,14,4,Frequently,True
21779,DPT-001,Tyrone,Rodriguez,Male,1992-01-01,Married,15,3,Medical,2021-01-01,Sales Representative,1,2716,False,1,2,1,Frequently,False
21780,DPT-001,Danielle,Rosario,Male,1968-01-01,Single,13,4,Marketing,2004-01-01,Sales Manager,4,14041,True,0,24,6,Rarely,False
21781,DPT-002,Jeffrey,Moore,Male,1990-01-01,Single,2,3,Medical,2022-01-01,Lab Technician,1,2489,False,0,7,4,Rarely,True
21782,DPT-007,John,Elliott,Male,1986-01-01,Divorced,11,3,Other,2013-01-01,Senior Analyst,3,12724,True,3,10,1,Frequently,True
21783,DPT-007,Andrew,Booker,Male,1994-01-01,Married,2,3,Medical,2023-01-01,Operations Analyst,2,6506,False,2,10,2,Rarely,True
21784,DPT-007,Matthew,Roberts,Female,1969-01-01,Married,7,4,Medical,2016-01-01,Operations Analyst,2,6973,False,1,14,4,Rarely,True
21785,DPT-005,Maria,Barrett,Male,1968-01-01,Married,2,1,Life Sciences,2020-01-01,Senior Engineer,3,10762,False,1,23,3,Frequently,True
21786,DPT-005,Kathleen,Lewis,Female,1999-01-01,Divorced,10,4,Marketing,2018-01-01,Software Engineer,2,4181,True,1,5,1,Rarely,True
21787,DPT-005,Brandon,Snyder,Male,1994-01-01,Divorced,10,3,Marketing,2021-01-01,IT Support,1,2376,False,2,2,1,Rarely,True
21788,DPT-004,Diane,Schmidt,Female,1985-01-01,Single,29,5,Life Sciences,2013-01-01,Financial Analyst,2,2475,False,0,10,1,Frequently,True
21789,DPT-005,Ryan,Smith,Female,1990-01-01,Single,13,1,Life Sciences,2020-01-01,IT Support,1,3380,False,0,5,3,Rarely,True
21790,DPT-003,Gary,Carroll,Male,1988-01-01,Divorced,2,3,Life Sciences,2016-01-01,HR Partner,3,9843,False,1,15,2,Rarely,True
21791,DPT-005,Christina,Cortez,Male,1975-01-01,Married,2,1,Marketing,2021-01-01,Software Engineer,2,8004,False,0,12,3,Rarely,True
21792,DPT-001,Joseph,Hernandez,Male,1983-01-01,Married,9,2,Medical,2015-01-01,Sales Executive,2,5615,False,0,9,0,Rarely,True
21793,DPT-002,Debra,Blair,Male,1983-01-01,Single,16,4,Medical,2022-01-01,Research Scientist,2,4890,False,0,10,6,Frequently,True
21794,DPT-006,Lindsey,Mejia,Male,1993-01-01,Married,9,3,Human Resources,2012-01-01,Marketing Specialist,2,6456,True,0,12,0,Rarely,True
21795,DPT-007,Bradley,Warren,Male,2001-01-01,Single,7,1,Life Sciences,2022-01-01,Operations Asst,1,2568,True,0,1,1,Rarely,False
21796,DPT-004,Jesus,Vargas,Male,1990-01-01,Single,10,4,Marketing,2013-01-01,Financial Analyst,2,5310,False,0,10,1,Rarely,True
21797,DPT-001,Christopher,Williams,Female,1994-01-01,Married,1,2,Life Sciences,2022-01-01,Sales Representative,1,2402,True,1,1,1,Rarely,False
21798,DPT-007,Rhonda,Horne,Male,1991-01-01,Single,10,3,Marketing,2013-01-01,Operations Analyst,2,5153,False,0,10,1,Rarely,True
21799,DPT-005,Caroline,Bryant,Female,1995-01-01,Single,1,2,Life Sciences,2016-01-01,IT Support,1,2252,True,0,10,7,Rarely,False
21800,DPT-003,Kathryn,Wall,Female,1987-01-01,Married,3,3,Medical,2014-01-01,HR Partner,3,7866,False,2,10,0,Rarely,True
21801,DPT-005,Martin,Wilkerson,Male,1995-01-01,Single,9,4,Life Sciences,2016-01-01,Software Engineer,2,5223,False,0,7,1,Rarely,True
21802,DPT-003,Juan,Christensen,Female,1974-01-01,Single,10,4,Life Sciences,2020-01-01,HR Director,5,18112,True,0,22,9,Frequently,True
21803,DPT-004,Mckenzie,Herring,Male,1997-01-01,Single,25,3,Life Sciences,2022-01-01,Financial Clerk,1,2390,False,0,1,1,Rarely,False
21804,DPT-007,Andres,Washington,Female,1969-01-01,Divorced,11,4,Medical,2009-01-01,Operations Manager,4,15262,False,1,26,3,Frequently,True
21805,DPT-001,James,Harvey,Female,1990-01-01,Single,16,3,Life Sciences,2023-01-01,Senior Sales Exec,3,8611,True,0,11,2,Rarely,False
21806,DPT-001,Larry,Garcia,Male,1977-01-01,Divorced,2,3,Life Sciences,2013-01-01,Senior Sales Exec,3,10236,True,1,13,4,Rarely,True
21807,DPT-001,Billy,Baker,Male,1993-01-01,Divorced,24,1,Life Sciences,2022-01-01,Sales Representative,1,2682,False,1,1,1,Rarely,True
21808,DPT-002,Cole,Bass,Male,1992-01-01,Divorced,13,4,Medical,2020-01-01,Research Scientist,2,4248,False,0,9,2,Rarely,False
21809,DPT-001,Julie,Garza,Female,1996-01-01,Divorced,2,4,Life Sciences,2022-01-01,Sales Representative,1,2349,False,1,1,1,Rarely,True
21810,DPT-002,Elizabeth,Arnold,Female,1969-01-01,Single,20,4,Life Sciences,2019-01-01,Research Scientist,2,4724,False,0,20,3,Frequently,True
21811,DPT-001,Thomas,Alvarez,Female,1985-01-01,Married,2,2,Medical,2017-01-01,Sales Representative,1,2512,False,1,9,4,Frequently,True
21812,DPT-002,Amanda,Wolfe,Male,1981-01-01,Married,2,3,Life Sciences,2003-01-01,Senior Researcher,3,9637,True,1,24,2,Frequently,True
21813,DPT-002,Steve,Alvarez,Female,1989-01-01,Married,9,4,Technical Degree,2021-01-01,Lab Technician,1,2610,False,0,2,1,Rarely,False
21814,DPT-001,Chelsea,Maddox,Male,1988-01-01,Married,1,3,Medical,2020-01-01,Sales Representative,1,2189,False,1,5,4,Frequently,True
21815,DPT-005,Stephanie,Garcia,Female,1979-01-01,Divorced,1,5,Marketing,2019-01-01,Software Engineer,2,5476,True,1,9,5,Rarely,True
21816,DPT-005,Daniel,Butler,Male,1983-01-01,Divorced,10,4,Marketing,2022-01-01,Senior Engineer,3,9486,False,1,11,2,Rarely,True
21817,DPT-001,Kyle,Duncan,Male,1998-01-01,Married,18,1,Life Sciences,2020-01-01,Sales Executive,2,6264,False,0,6,2,Rarely,True
21818,DPT-005,William,Thomas,Female,1992-01-01,Divorced,2,1,Medical,2022-01-01,IT Support,1,1130,True,3,1,1,Rarely,True
21819,DPT-007,Ronald,Reed,Female,1984-01-01,Single,2,4,Technical Degree,2003-01-01,Operations Analyst,2,4484,False,0,20,1,Rarely,True
21820,DPT-007,Joseph,Jackson,Female,1973-01-01,Divorced,7,2,Medical,1996-01-01,COO,5,19024,True,1,29,5,Rarely,True
21821,DPT-001,Regina,Collins,Male,1991-01-01,Married,7,3,Life Sciences,2018-01-01,Sales Representative,1,2921,False,0,5,1,Frequently,True
21822,DPT-006,Alexandra,House,Male,1992-01-01,Single,2,4,Other,2018-01-01,Marketing Specialist,2,5327,False,0,10,7,Frequently,True
21823,DPT-002,Erik,Miller,Male,1979-01-01,Single,10,4,Life Sciences,2017-01-01,Lab Technician,1,3019,True,0,6,1,Rarely,False
21824,DPT-001,Adam,Smith,Male,1981-01-01,Divorced,12,3,Medical,2018-01-01,Sales Representative,1,2696,False,3,7,8,Rarely,True
21825,DPT-002,Alejandra,Ross,Male,1988-01-01,Married,28,3,Life Sciences,2013-01-01,Research Scientist,2,3496,False,2,10,1,Rarely,True
21826,DPT-002,Jennifer,Lynch,Female,1985-01-01,Single,9,2,Life Sciences,2021-01-01,Lab Technician,1,2322,False,0,2,1,Rarely,True
21827,DPT-004,Mary,Pearson,Female,1989-01-01,Married,9,4,Technical Degree,2021-01-01,Financial Clerk,1,2780,False,0,2,1,Rarely,False
21828,DPT-005,Luke,Ramos,Female,1993-01-01,Married,25,2,Technical Degree,2021-01-01,Software Engineer,2,4922,True,1,4,7,Non-Travel,True
21829,DPT-005,Danielle,Carter,Male,1995-01-01,Single,1,3,Technical Degree,2020-01-01,IT Support,1,2024,False,0,5,2,Rarely,True
21830,DPT-002,Morgan,Smith,Male,1994-01-01,Single,24,2,Life Sciences,2022-01-01,Lab Technician,1,2406,True,0,1,1,Frequently,False
21831,DPT-002,Heather,Barker,Female,1992-01-01,Married,1,1,Life Sciences,2019-01-01,Research Scientist,2,3975,False,1,4,1,Frequently,True
21832,DPT-002,Linda,Brown,Male,1973-01-01,Married,2,3,Medical,2019-01-01,R&D Manager,4,18037,False,0,30,5,Rarely,True
21833,DPT-002,Joshua,Palmer,Male,1981-01-01,Married,29,3,Life Sciences,2014-01-01,Research Scientist,2,4586,False,1,10,1,Rarely,True
21834,DPT-007,Ashley,Anderson,Female,1992-01-01,Married,12,1,Medical,2019-01-01,Operations Asst,1,3892,True,1,7,8,Rarely,True
21835,DPT-006,Erik,Soto,Male,1993-01-01,Divorced,9,3,Medical,2011-01-01,Marketing Specialist,2,3028,False,2,12,1,Non-Travel,True
21836,DPT-007,Deborah,Norris,Male,1986-01-01,Divorced,6,3,Medical,2016-01-01,Operations Analyst,2,6068,True,2,13,4,Rarely,True
21837,DPT-005,Jeffrey,Sanders,Male,1986-01-01,Divorced,6,3,Medical,2016-01-01,Software Engineer,2,5720,True,2,13,4,Rarely,True
21838,DPT-003,Tasha,Manning,Male,1983-01-01,Single,7,4,Medical,2002-01-01,HR Director,5,19424,False,0,21,1,Rarely,True
21839,DPT-002,Ruben,Jones,Male,1993-01-01,Single,9,3,Medical,2022-01-01,Lab Technician,1,1066,False,0,1,1,Rarely,False
21840,DPT-004,Jillian,Smith,Female,1977-01-01,Married,10,3,Marketing,2020-01-01,Senior Analyst,3,9087,True,1,15,2,Rarely,True
21841,DPT-003,Michael,Davis,Male,1975-01-01,Single,1,3,Life Sciences,2022-01-01,HR Director,5,18222,False,0,25,6,Rarely,True
21842,DPT-006,Amy,Rose,Male,1981-01-01,Married,1,1,Life Sciences,2003-01-01,Marketing Specialist,2,4764,False,0,20,1,Rarely,True
21843,DPT-004,Jennifer,Morgan,Male,1972-01-01,Married,1,3,Life Sciences,2022-01-01,Financial Clerk,1,2734,False,0,1,1,Rarely,True
21844,DPT-002,Katherine,Sanchez,Female,1973-01-01,Married,2,3,Medical,2021-01-01,R&D Manager,4,18616,False,1,32,2,Frequently,True
21845,DPT-006,Gabriel,Chavez,Male,1991-01-01,Married,24,4,Life Sciences,2013-01-01,Marketing Specialist,2,5057,False,2,10,1,Frequently,True
21846,DPT-007,Robert,Smith,Male,1996-01-01,Married,2,1,Medical,2021-01-01,Operations Asst,1,3530,False,1,6,9,Rarely,True
21847,DPT-003,Timothy,Brown,Male,1965-01-01,Single,2,4,Life Sciences,1992-01-01,HR Director,5,19486,True,0,40,7,Rarely,False
21848,DPT-005,Sarah,Smith,Female,1989-01-01,Married,4,4,Marketing,2020-01-01,Software Engineer,2,6815,False,1,6,9,Non-Travel,True
21849,DPT-001,Jason,Smith,Male,1983-01-01,Married,1,2,Medical,2019-01-01,Sales Executive,2,7565,True,3,6,2,Rarely,True
21850,DPT-004,Melinda,Hernandez,Female,1973-01-01,Divorced,7,2,Medical,1996-01-01,CFO,5,18973,True,1,29,5,Rarely,True
21851,DPT-001,Scott,Taylor,Male,1996-01-01,Single,8,3,Life Sciences,2014-01-01,Senior Sales Exec,3,8961,False,0,9,1,Frequently,True
21852,DPT-001,Holly,Hardy,Male,1970-01-01,Married,6,2,Marketing,2016-01-01,Sales Executive,2,2252,True,1,13,2,Rarely,True
21853,DPT-005,Patrick,Jackson,Male,2004-01-01,Single,9,2,Life Sciences,2022-01-01,IT Support,1,2576,False,0,1,1,Rarely,True
21854,DPT-002,Hunter,Foster,Female,1989-01-01,Divorced,3,3,Life Sciences,2012-01-01,Research Scientist,2,5443,False,1,11,1,Rarely,True
21855,DPT-005,Brittany,Poole,Male,2002-01-01,Single,3,2,Medical,2020-01-01,IT Support,1,3210,False,0,3,1,Rarely,True
21856,DPT-007,Diane,Sawyer,Male,1995-01-01,Single,16,3,Medical,2018-01-01,Operations Asst,1,2053,False,0,5,1,Non-Travel,True
